File_Name	Mol_Formula	Nonhydrogen_Atoms	Point_Group	[W1-F12 all-electron, rel. CCSD(T)/CBS (kcal/mol)]
dsgdb9nsd_002236	C6H8O	7	C1	1566.559031
dsgdb9nsd_002237	C7H12	7	C1	1909.4999
dsgdb9nsd_002238	C6H10O	7	C1	1705.342018
dsgdb9nsd_002239	C6H10O	7	C1	1706.334569
dsgdb9nsd_002240	C6H10O	7	C1	1703.106346
dsgdb9nsd_002241	C5H8O2	7	C1	1500.745194
dsgdb9nsd_002242	C6H10O	7	C1	1714.399585
dsgdb9nsd_002243	C5H9NO	7	C1	1576.764707
dsgdb9nsd_002244	C5H8O2	7	C1	1507.470753
dsgdb9nsd_002245	C6H10O	7	C1	1712.573639
dsgdb9nsd_002246	C5H8O2	7	C1	1508.191862
dsgdb9nsd_002247	C5H8O2	7	C1	1505.209736
dsgdb9nsd_002248	C6H8O	7	C1	1565.658598
dsgdb9nsd_002249	C5H7NO	7	C1	1443.424372
dsgdb9nsd_002250	C5H7NO	7	C1	1428.522559
dsgdb9nsd_002251	C5H6O2	7	C1	1374.691261
dsgdb9nsd_002252	C5H7NO	7	C1	1430.150488
dsgdb9nsd_002253	C5H7NO	7	C1	1429.953971
dsgdb9nsd_002254	C5H6O2	7	C1	1361.882136
dsgdb9nsd_002255	C4H6N2O	7	C1	1300.766407
dsgdb9nsd_002257	C5H6O2	7	C1	1366.252583
dsgdb9nsd_002258	C4H5NO2	7	C1	1243.1852
dsgdb9nsd_002260	C4H4O3	7	C1	1173.79156
dsgdb9nsd_002262	C5H9NO	7	C1	1558.79857
dsgdb9nsd_002263	C5H9NO	7	C1	1563.66714
dsgdb9nsd_002264	C5H8O2	7	C1	1496.090856
dsgdb9nsd_002265	C7H12	7	C1	1887.471838
dsgdb9nsd_002266	C6H10O	7	C1	1690.735706
dsgdb9nsd_002267	C6H10O	7	C1	1689.862696
dsgdb9nsd_002268	C6H10O	7	C1	1684.155158
dsgdb9nsd_002269	C5H8O2	7	C1	1486.039892
dsgdb9nsd_002270	C5H8O2	7	C1	1496.344464
dsgdb9nsd_002271	C7H10	7	C1	1734.302743
dsgdb9nsd_002272	C6H8O	7	C1	1533.028267
dsgdb9nsd_002273	C6H8O	7	C1	1531.060881
dsgdb9nsd_002274	C6H9N	7	C1	1645.35132
dsgdb9nsd_002275	C5H7NO	7	C1	1443.343712
dsgdb9nsd_002276	C5H7NO	7	C1	1441.246118
dsgdb9nsd_002277	C5H8N2	7	C1	1505.07708
dsgdb9nsd_002278	C4H7NO2	7	C1	1369.212972
dsgdb9nsd_002279	C6H10O	7	C1	1706.159883
dsgdb9nsd_002280	C5H8O2	7	C1	1505.494682
dsgdb9nsd_002281	C5H8O2	7	C1	1501.869421
dsgdb9nsd_002282	C5H9NO	7	C1	1568.048613
dsgdb9nsd_002283	C5H9NO	7	C1	1594.712263
dsgdb9nsd_002284	C4H7NO2	7	C1	1390.063337
dsgdb9nsd_002285	C5H8O2	7	C1	1520.508129
dsgdb9nsd_002286	C4H6O3	7	C1	1314.581198
dsgdb9nsd_002287	C7H10	7	C1	1738.508776
dsgdb9nsd_002289	C6H8O	7	C1	1534.94908
dsgdb9nsd_002290	C5H9NO	7	C1	1579.051
dsgdb9nsd_002302	C7H10	7	C1	1737.947042
dsgdb9nsd_002303	C6H8O	7	C1	1540.424151
dsgdb9nsd_002304	C6H9N	7	C1	1597.497652
dsgdb9nsd_002305	C6H9N	7	C1	1605.597219
dsgdb9nsd_002306	C6H8O	7	C1	1537.826858
dsgdb9nsd_002307	C7H10	7	C1	1731.613651
dsgdb9nsd_002309	C6H9N	7	C1	1591.224754
dsgdb9nsd_002310	C5H8N2	7	C1	1501.420765
dsgdb9nsd_002311	C6H9N	7	C1	1601.641662
dsgdb9nsd_002312	C5H8N2	7	C1	1512.4725
dsgdb9nsd_002313	C6H8O	7	C1	1533.525807
dsgdb9nsd_002315	C6H9N	7	C1	1591.708256
dsgdb9nsd_002316	C5H8N2	7	C1	1502.006024
dsgdb9nsd_002317	C6H8O	7	C1	1534.783173
dsgdb9nsd_002318	C5H7NO	7	C1	1446.034373
dsgdb9nsd_002319	C6H10O	7	C1	1704.259483
dsgdb9nsd_002320	C5H9NO	7	C1	1591.478361
dsgdb9nsd_002321	C5H8O2	7	C1	1515.699015
dsgdb9nsd_002322	C5H9NO	7	C1	1565.197391
dsgdb9nsd_002323	C5H9NO	7	C1	1574.469522
dsgdb9nsd_002324	C5H8O2	7	C1	1506.204696
dsgdb9nsd_002325	C5H9NO	7	C1	1563.83601
dsgdb9nsd_002326	C5H8O2	7	C1	1506.876784
dsgdb9nsd_002327	C4H7NO2	7	C1	1393.743548
dsgdb9nsd_002328	C4H7NO2	7	C1	1371.362148
dsgdb9nsd_002329	C4H6O3	7	C1	1316.229013
dsgdb9nsd_002348	C6H10O	7	C1	1713.612933
dsgdb9nsd_002349	C5H8O2	7	C1	1511.233369
dsgdb9nsd_002350	C5H8O2	7	C1	1509.325715
dsgdb9nsd_002351	C5H9NO	7	C1	1593.226352
dsgdb9nsd_002352	C5H9NO	7	C1	1602.839183
dsgdb9nsd_002353	C4H7NO2	7	C1	1403.332113
dsgdb9nsd_002354	C4H7NO2	7	C1	1398.641021
dsgdb9nsd_002355	C4H8N2O	7	C1	1477.708461
dsgdb9nsd_002356	C4H7NO2	7	C1	1405.383843
dsgdb9nsd_002357	C4H7NO2	7	C1	1402.660797
dsgdb9nsd_002374	C5H8O2	7	C1	1519.676641
dsgdb9nsd_002375	C6H10O	7	C1	1714.795336
dsgdb9nsd_002376	C5H9NO	7	C1	1603.489119
dsgdb9nsd_002377	C5H9NO	7	C1	1585.634842
dsgdb9nsd_002378	C4H8N2O	7	C1	1471.882587
dsgdb9nsd_002379	C5H9NO	7	C1	1579.818927
dsgdb9nsd_002380	C4H8N2O	7	C1	1468.277407
dsgdb9nsd_002381	C5H8O2	7	C1	1511.633105
dsgdb9nsd_002382	C4H7NO2	7	C1	1404.33567
dsgdb9nsd_002383	C5H9NO	7	C1	1572.30912
dsgdb9nsd_002384	C4H8N2O	7	C1	1461.607703
dsgdb9nsd_002385	C4H7NO2	7	C1	1408.831851
dsgdb9nsd_002386	C4H7NO2	7	C1	1410.008011
dsgdb9nsd_002387	C7H12	7	C1	1887.669943
dsgdb9nsd_002388	C6H10O	7	CS	1690.90268
dsgdb9nsd_002389	C6H10O	7	C1	1684.539363
dsgdb9nsd_002390	C5H8O2	7	CS	1486.212218
dsgdb9nsd_002391	C5H8O2	7	C1	1481.068592
dsgdb9nsd_002392	C7H12	7	C1	1885.14241
dsgdb9nsd_002393	C6H10O	7	C1	1684.069434
dsgdb9nsd_002394	C6H10O	7	C1	1681.686467
dsgdb9nsd_002395	C5H9NO	7	C1	1552.278822
dsgdb9nsd_002396	C6H10O	7	C1	1691.18386
dsgdb9nsd_002397	C5H8O2	7	C1	1485.851375
dsgdb9nsd_002398	C5H9NO	7	C1	1543.608034
dsgdb9nsd_002399	C6H10O	7	C1	1687.724194
dsgdb9nsd_002400	C5H8O2	7	C1	1486.011346
dsgdb9nsd_002401	C5H8O2	7	C1	1483.662779
dsgdb9nsd_002402	C6H8O	7	C1	1547.370079
dsgdb9nsd_002403	C5H7NO	7	CS	1411.184986
dsgdb9nsd_002404	C5H6O2	7	CS	1336.41113
dsgdb9nsd_002405	C5H7NO	7	C1	1406.441617
dsgdb9nsd_002406	C5H6O2	7	C1	1352.113325
dsgdb9nsd_002407	C4H5NO2	7	CS	1216.830585
dsgdb9nsd_002408	C4H4O3	7	CS	1140.34199
dsgdb9nsd_002409	C7H12	7	C1	1871.315401
dsgdb9nsd_002410	C6H10O	7	C1	1677.929981
dsgdb9nsd_002411	C6H10O	7	C1	1665.631329
dsgdb9nsd_002412	C5H8O2	7	C1	1471.810336
dsgdb9nsd_002413	C5H9NO	7	C1	1530.035317
dsgdb9nsd_002414	C5H8O2	7	C1	1484.701954
dsgdb9nsd_002415	C4H7NO2	7	C1	1351.291395
dsgdb9nsd_002416	C4H6O3	7	C1	1278.601723
dsgdb9nsd_002417	C7H10	7	C1	1719.27827
dsgdb9nsd_002419	C6H8O	7	C1	1513.331648
dsgdb9nsd_002420	C6H9N	7	C1	1580.675723
dsgdb9nsd_002421	C5H8N2	7	C1	1448.184233
dsgdb9nsd_002422	C5H7NO	7	C1	1376.981966
dsgdb9nsd_002423	C6H8O	7	C1	1515.660787
dsgdb9nsd_002424	C5H7NO	7	C1	1378.185197
dsgdb9nsd_002425	C5H6O2	7	CS	1306.382341
dsgdb9nsd_002426	C6H8O	7	C1	1525.272137
dsgdb9nsd_002427	C5H6O2	7	C1	1316.999099
dsgdb9nsd_002428	C5H7NO	7	C1	1388.204967
dsgdb9nsd_002429	C7H10	7	C1	1733.928239
dsgdb9nsd_002430	C6H9N	7	C1	1608.963292
dsgdb9nsd_002431	C6H9N	7	C1	1600.686907
dsgdb9nsd_002432	C6H8O	7	C1	1527.068973
dsgdb9nsd_002433	C6H9N	7	C1	1592.179202
dsgdb9nsd_002434	C6H8O	7	C1	1529.76252
dsgdb9nsd_002435	C6H8O	7	C1	1536.279244
dsgdb9nsd_002436	C5H6O2	7	C1	1328.793623
dsgdb9nsd_002437	C5H7NO	7	C1	1393.907127
dsgdb9nsd_002438	C7H10	7	CS	1763.66582
dsgdb9nsd_002439	C5H7NO	7	CS	1444.368322
dsgdb9nsd_002440	C6H8O	7	C1	1561.71408
dsgdb9nsd_002441	C7H12	7	CS	1906.815465
dsgdb9nsd_002442	C6H10O	7	CS	1702.659817
dsgdb9nsd_002443	C6H10O	7	C1	1701.990741
dsgdb9nsd_002444	C5H8O2	7	CS	1500.51348
dsgdb9nsd_002445	C6H10O	7	CS	1707.298681
dsgdb9nsd_002446	C5H9NO	7	C1	1558.645797
dsgdb9nsd_002447	C5H8O2	7	CS	1503.26157
dsgdb9nsd_002449	C4H5NO2	7	C1	1248.751705
dsgdb9nsd_002450	C6H8O	7	CS	1583.438528
dsgdb9nsd_002451	C5H7NO	7	C1	1467.386344
dsgdb9nsd_002452	C5H6O2	7	C1	1394.74147
dsgdb9nsd_002453	C5H7NO	7	C1	1445.182158
dsgdb9nsd_002454	C5H7NO	7	CS	1452.802715
dsgdb9nsd_002455	C5H6O2	7	CS	1385.034256
dsgdb9nsd_002456	C4H6N2O	7	C1	1344.008061
dsgdb9nsd_002457	C4H5NO2	7	C1	1271.736838
dsgdb9nsd_002458	C4H4O3	7	CS	1198.33057
dsgdb9nsd_002459	C7H10	7	C1	1765.241929
dsgdb9nsd_002460	C6H9N	7	C1	1632.617338
dsgdb9nsd_002461	C6H8O	7	C1	1565.241405
dsgdb9nsd_002462	C5H7NO	7	C1	1448.308473
dsgdb9nsd_002463	C4H6N2O	7	C1	1326.805371
dsgdb9nsd_002464	C7H12	7	CS	1904.863966
dsgdb9nsd_002465	C6H10O	7	C1	1703.273678
dsgdb9nsd_002466	C6H10O	7	CS	1709.676158
dsgdb9nsd_002467	C5H8O2	7	CS	1502.734757
dsgdb9nsd_002468	C5H9NO	7	CS	1567.778056
dsgdb9nsd_002469	C6H10O	7	C1	1712.163392
dsgdb9nsd_002470	C5H9NO	7	C1	1575.59085
dsgdb9nsd_002471	C5H9NO	7	CS	1585.76864
dsgdb9nsd_002472	C5H8O2	7	C1	1512.309604
dsgdb9nsd_002473	C5H7NO	7	CS	1444.006362
dsgdb9nsd_002474	C6H8O	7	C1	1577.955827
dsgdb9nsd_002475	C5H6O2	7	C1	1371.61125
dsgdb9nsd_002476	C5H7NO	7	CS	1434.245986
dsgdb9nsd_002477	C5H7NO	7	C1	1455.281215
dsgdb9nsd_002478	C5H6O2	7	CS	1388.536675
dsgdb9nsd_002479	C7H10	7	C1	1747.204846
dsgdb9nsd_002480	C6H8O	7	C1	1542.536348
dsgdb9nsd_002481	C7H12	7	C1	1902.648858
dsgdb9nsd_002482	C6H10O	7	C1	1701.110038
dsgdb9nsd_002484	C6H10O	7	C1	1707.745888
dsgdb9nsd_002485	C5H8O2	7	C1	1506.939805
dsgdb9nsd_002486	C7H10	7	C1	1734.653966
dsgdb9nsd_002487	C6H9N	7	C1	1609.684357
dsgdb9nsd_002488	C6H8O	7	C1	1530.520696
dsgdb9nsd_002489	C6H9N	7	C1	1599.759937
dsgdb9nsd_002490	C6H8O	7	C1	1538.927403
dsgdb9nsd_002491	C5H7NO	7	C1	1404.903666
dsgdb9nsd_002492	C7H4	7	C1	1267.391536
dsgdb9nsd_002493	C6H3N	7	CS	1175.254071
dsgdb9nsd_002495	C5H3NO	7	C1	1150.791197
dsgdb9nsd_002496	C4H2N2O	7	C1	1055.525497
dsgdb9nsd_002497	C5H4O2	7	C1	1216.464898
dsgdb9nsd_002498	C3H6N4	7	C1	1274.82886
dsgdb9nsd_002499	C3H5N3O	7	C1	1206.134981
dsgdb9nsd_002500	C3H4N2O2	7	C1	1148.348227
dsgdb9nsd_002501	C3H3NO3	7	C1	1089.046113
dsgdb9nsd_002502	C4H7N3	7	C1	1395.953442
dsgdb9nsd_002503	C7H8	7	C1	1578.32693
dsgdb9nsd_002504	C6H7N	7	C1	1487.982542
dsgdb9nsd_002505	C5H6N2	7	C1	1395.284787
dsgdb9nsd_002507	C4H5N3	7	C1	1255.995392
dsgdb9nsd_002508	C6H6O	7	C1	1366.746382
dsgdb9nsd_002509	C5H5NO	7	C1	1274.932104
dsgdb9nsd_002510	C4H4N2O	7	C1	1180.358773
dsgdb9nsd_002511	C6H6O	7	C1	1382.054031
dsgdb9nsd_002512	C5H5NO	7	C1	1290.704223
dsgdb9nsd_002513	C4H8N2O	7	C1	1456.081038
dsgdb9nsd_002515	C5H7NO	7	C1	1461.706084
dsgdb9nsd_002516	C5H7NO	7	C1	1415.001599
dsgdb9nsd_002517	C4H6N2O	7	C1	1322.253844
dsgdb9nsd_002518	C5H6O2	7	C1	1341.097409
dsgdb9nsd_002520	C5H6O2	7	C1	1354.500459
dsgdb9nsd_002521	C4H5NO2	7	C1	1263.410295
dsgdb9nsd_002522	C5H8O2	7	C1	1524.375746
dsgdb9nsd_002523	C4H8N2O	7	C1	1469.594625
dsgdb9nsd_002524	C4H7NO2	7	CS	1412.656659
dsgdb9nsd_002525	C4H7NO2	7	C1	1386.028143
dsgdb9nsd_002526	C4H6O3	7	C1	1315.580946
dsgdb9nsd_002527	C4H6O3	7	C1	1326.29151
dsgdb9nsd_002528	C7H12	7	C1	1885.165527
dsgdb9nsd_002529	C6H11N	7	CS	1796.508531
dsgdb9nsd_002530	C6H10O	7	C1	1687.807088
dsgdb9nsd_002532	C5H10N2	7	C1	1658.271897
dsgdb9nsd_002533	C6H10O	7	C1	1677.767808
dsgdb9nsd_002534	C5H9NO	7	C1	1587.523276
dsgdb9nsd_002535	C4H9N3	7	C1	1530.984739
dsgdb9nsd_002536	C4H8N2O	7	C1	1461.113696
dsgdb9nsd_002537	C4H8N2O	7	C1	1458.967902
dsgdb9nsd_002538	C5H8O2	7	C1	1482.095267
dsgdb9nsd_002539	C4H7NO2	7	C1	1389.729257
dsgdb9nsd_002540	C5H8O2	7	C1	1492.067171
dsgdb9nsd_002541	C4H7NO2	7	CS	1400.981243
dsgdb9nsd_002555	C7H6	7	C1	1428.189465
dsgdb9nsd_002556	C6H5N	7	C1	1337.433086
dsgdb9nsd_002557	C6H5N	7	C1	1293.24888
dsgdb9nsd_002558	C5H4N2	7	C1	1201.33678
dsgdb9nsd_002559	C6H4O	7	C1	1222.660017
dsgdb9nsd_002560	C5H3NO	7	C1	1129.481746
dsgdb9nsd_002561	C5H4N2	7	C1	1244.57135
dsgdb9nsd_002562	C4H3N3	7	C1	1106.857983
dsgdb9nsd_002563	C4H2N2O	7	C1	1033.860016
dsgdb9nsd_002564	C6H6O	7	C1	1405.545238
dsgdb9nsd_002565	C5H5NO	7	C1	1314.256512
dsgdb9nsd_002566	C5H5NO	7	C1	1271.006386
dsgdb9nsd_002568	C5H4O2	7	C1	1197.776102
dsgdb9nsd_002569	C4H3NO2	7	C1	1102.934599
dsgdb9nsd_002570	C5H6O2	7	C1	1379.75099
dsgdb9nsd_002571	C4H5NO2	7	C1	1245.904914
dsgdb9nsd_002572	C4H4O3	7	C1	1170.6666
dsgdb9nsd_002583	C7H10	7	C1	1734.553665
dsgdb9nsd_002584	C6H9N	7	C1	1645.315031
dsgdb9nsd_002585	C6H9N	7	C1	1600.551986
dsgdb9nsd_002586	C5H8N2	7	C1	1510.234813
dsgdb9nsd_002587	C6H8O	7	C1	1532.717713
dsgdb9nsd_002589	C5H8N2	7	C1	1506.479991
dsgdb9nsd_002590	C6H8O	7	C1	1525.744244
dsgdb9nsd_002591	C5H7NO	7	C1	1435.124267
dsgdb9nsd_002592	C4H7N3	7	C1	1379.333495
dsgdb9nsd_002593	C4H6N2O	7	C1	1310.857933
dsgdb9nsd_002594	C6H8O	7	C1	1537.879142
dsgdb9nsd_002595	C5H7NO	7	C1	1447.636988
dsgdb9nsd_002596	C5H7NO	7	C1	1403.476114
dsgdb9nsd_002597	C4H6N2O	7	C1	1312.157166
dsgdb9nsd_002598	C5H6O2	7	C1	1334.559958
dsgdb9nsd_002599	C4H5NO2	7	C1	1242.132408
dsgdb9nsd_002600	C6H10O	7	C1	1710.019273
dsgdb9nsd_002601	C5H9NO	7	C1	1576.625456
dsgdb9nsd_002602	C5H8O2	7	C1	1507.650873
dsgdb9nsd_002603	C5H8O2	7	C1	1500.709426
dsgdb9nsd_002604	C5H8O2	7	C1	1514.608385
dsgdb9nsd_002605	C4H7NO2	7	C1	1380.444846
dsgdb9nsd_002606	C4H6O3	7	C1	1309.862163
dsgdb9nsd_002607	C6H3N	7	CS	1188.227698
dsgdb9nsd_002608	C7H4	7	CS	1279.558713
dsgdb9nsd_002609	C6H3N	7	CS	1185.039981
dsgdb9nsd_002610	C5H2N2	7	CS	1092.270885
dsgdb9nsd_002611	C7H8	7	C1	1580.570552
dsgdb9nsd_002612	C6H7N	7	C1	1490.999852
dsgdb9nsd_002613	C5H6N2	7	C1	1352.839454
dsgdb9nsd_002614	C6H6O	7	C1	1367.863437
dsgdb9nsd_002615	C5H5NO	7	C1	1276.274039
dsgdb9nsd_002616	C5H6N2	7	C1	1400.449868
dsgdb9nsd_002617	C4H5N3	7	CS	1259.180693
dsgdb9nsd_002618	C4H4N2O	7	C2V	1183.486042
dsgdb9nsd_002619	C6H4O	7	C1	1246.388184
dsgdb9nsd_002620	C5H3NO	7	C1	1154.610088
dsgdb9nsd_002622	C5H3NO	7	C1	1158.507901
dsgdb9nsd_002623	C5H4O2	7	C1	1220.000707
dsgdb9nsd_002626	C6H8O	7	C1	1552.345206
dsgdb9nsd_002627	C5H7NO	7	C1	1462.404313
dsgdb9nsd_002628	C5H7NO	7	C1	1415.889789
dsgdb9nsd_002629	C4H6N2O	7	C1	1323.531265
dsgdb9nsd_002630	C5H6O2	7	C1	1341.911439
dsgdb9nsd_002631	C4H5NO2	7	C1	1249.914235
dsgdb9nsd_002632	C5H7NO	7	C1	1439.943232
dsgdb9nsd_002633	C4H6N2O	7	C1	1350.080809
dsgdb9nsd_002634	C5H6O2	7	C1	1364.285918
dsgdb9nsd_002635	C4H5NO2	7	C1	1273.144919
dsgdb9nsd_002636	C4H7NO2	7	C1	1389.231943
dsgdb9nsd_002637	C5H8O2	7	C1	1523.876794
dsgdb9nsd_002638	C4H7NO2	7	C1	1411.312866
dsgdb9nsd_002639	C4H6O3	7	C1	1334.637361
dsgdb9nsd_002640	C4H7NO2	7	C1	1387.144984
dsgdb9nsd_002641	C4H6O3	7	C1	1315.436066
dsgdb9nsd_002642	C7H4	7	C1	1290.684789
dsgdb9nsd_002643	C6H3N	7	C1	1195.539069
dsgdb9nsd_002645	C7H8	7	C1	1586.309603
dsgdb9nsd_002648	C6H8O	7	C1	1556.220215
dsgdb9nsd_002649	C5H7NO	7	C1	1441.937181
dsgdb9nsd_002650	C5H7NO	7	C1	1420.483786
dsgdb9nsd_002651	C5H6O2	7	C1	1365.847325
dsgdb9nsd_002652	C5H7NO	7	C1	1407.813798
dsgdb9nsd_002653	C4H6N2O	7	C1	1316.984308
dsgdb9nsd_002654	C4H7NO2	7	C1	1381.782376
dsgdb9nsd_002655	C6H6O	7	C1	1390.382764
dsgdb9nsd_002657	C7H8	7	C1	1581.294089
dsgdb9nsd_002658	C6H7N	7	C1	1491.205368
dsgdb9nsd_002659	C6H6O	7	C1	1380.081298
dsgdb9nsd_002660	C5H5NO	7	C1	1289.655152
dsgdb9nsd_002661	C6H8O	7	C1	1555.701102
dsgdb9nsd_002662	C5H6O2	7	C1	1355.834074
dsgdb9nsd_002663	C5H7NO	7	C1	1410.530896
dsgdb9nsd_002664	C4H6N2O	7	C1	1320.808269
dsgdb9nsd_002665	C4H8N2O	7	CS	1477.492039
dsgdb9nsd_002666	C4H7NO2	7	C1	1400.614583
dsgdb9nsd_002667	C4H7NO2	7	C1	1383.183511
dsgdb9nsd_002668	C7H8	7	C1	1586.885481
dsgdb9nsd_002669	C6H7N	7	C1	1493.272805
dsgdb9nsd_002670	C6H6O	7	C1	1375.475629
dsgdb9nsd_002671	C5H5NO	7	C1	1280.959126
dsgdb9nsd_002672	C6H6O	7	C1	1389.461662
dsgdb9nsd_002673	C5H5NO	7	C1	1295.442265
dsgdb9nsd_002675	C5H6O2	7	C1	1342.603777
dsgdb9nsd_002676	C5H6O2	7	C1	1356.193467
dsgdb9nsd_002678	C6H10O	7	C1	1677.277616
dsgdb9nsd_002680	C6H10O	7	C1	1686.648084
dsgdb9nsd_002681	C5H8O2	7	C1	1476.100719
dsgdb9nsd_002682	C5H8O2	7	C1	1489.550983
dsgdb9nsd_002686	C6H10O	7	C1	1690.359671
dsgdb9nsd_002687	C7H12	7	C1	1887.934695
dsgdb9nsd_002689	C6H10O	7	C1	1681.522743
dsgdb9nsd_002692	C7H12	7	C1	1883.695134
dsgdb9nsd_002694	C5H10N2	7	C1	1657.215968
dsgdb9nsd_002695	C6H10O	7	C1	1675.591253
dsgdb9nsd_002696	C5H9NO	7	C1	1584.745737
dsgdb9nsd_002697	C6H10O	7	C1	1680.135219
dsgdb9nsd_002698	C5H9NO	7	C1	1590.640442
dsgdb9nsd_002699	C6H10O	7	C1	1676.682417
dsgdb9nsd_002700	C5H9NO	7	CS	1587.37893
dsgdb9nsd_002701	C6H10O	7	C1	1686.475977
dsgdb9nsd_002702	C5H9NO	7	C1	1597.387405
dsgdb9nsd_002703	C4H8N2O	7	C1	1461.23574
dsgdb9nsd_002704	C5H8O2	7	C1	1479.93263
dsgdb9nsd_002705	C4H7NO2	7	C1	1388.437572
dsgdb9nsd_002732	C5H5NO	7	C1	1279.298554
dsgdb9nsd_002733	C4H4N2O	7	C1	1187.254368
dsgdb9nsd_002734	C6H6O	7	C1	1409.667725
dsgdb9nsd_002735	C5H5NO	7	C1	1318.498376
dsgdb9nsd_002736	C5H5NO	7	C1	1272.771727
dsgdb9nsd_002737	C4H4N2O	7	C1	1180.731062
dsgdb9nsd_002738	C5H4O2	7	C1	1202.273877
dsgdb9nsd_002739	C4H3NO2	7	C1	1108.817852
dsgdb9nsd_002740	C5H5NO	7	C1	1294.963337
dsgdb9nsd_002741	C4H4N2O	7	C1	1203.442438
dsgdb9nsd_002742	C5H4O2	7	C1	1226.237787
dsgdb9nsd_002743	C4H3NO2	7	C1	1133.275361
dsgdb9nsd_002744	C4H6N2O	7	C1	1332.411849
dsgdb9nsd_002745	C4H5NO2	7	C1	1253.135097
dsgdb9nsd_002746	C4H6N2O	7	C1	1331.726213
dsgdb9nsd_002747	C4H5NO2	7	C1	1268.451092
dsgdb9nsd_002748	C4H4O3	7	C1	1199.401007
dsgdb9nsd_002749	C4H5NO2	7	C1	1273.889786
dsgdb9nsd_002750	C7H10	7	C1	1736.036175
dsgdb9nsd_002751	C6H9N	7	C1	1647.023463
dsgdb9nsd_002752	C5H8N2	7	C1	1511.783651
dsgdb9nsd_002753	C6H8O	7	C1	1532.151084
dsgdb9nsd_002754	C5H7NO	7	C1	1441.193451
dsgdb9nsd_002755	C6H8O	7	C1	1535.261461
dsgdb9nsd_002756	C5H7NO	7	C1	1444.969659
dsgdb9nsd_002757	C5H8N2	7	C1	1507.100133
dsgdb9nsd_002758	C4H7N3	7	C1	1384.296349
dsgdb9nsd_002759	C4H6N2O	7	C1	1314.367838
dsgdb9nsd_002760	C6H8O	7	C1	1542.589856
dsgdb9nsd_002761	C5H7NO	7	C1	1452.546873
dsgdb9nsd_002762	C4H6N2O	7	C1	1314.453838
dsgdb9nsd_002763	C5H6O2	7	C1	1337.256768
dsgdb9nsd_002764	C4H5NO2	7	C1	1243.301647
dsgdb9nsd_002765	C6H10O	7	C1	1707.125651
dsgdb9nsd_002766	C5H9NO	7	C1	1591.013615
dsgdb9nsd_002767	C5H8O2	7	C1	1503.228676
dsgdb9nsd_002768	C5H8O2	7	C1	1506.435551
dsgdb9nsd_002769	C5H9NO	7	C1	1570.437836
dsgdb9nsd_002770	C5H8O2	7	C1	1511.773642
dsgdb9nsd_002771	C4H7NO2	7	C1	1377.590086
dsgdb9nsd_002772	C4H6O3	7	C1	1309.087088
dsgdb9nsd_002773	C5H9NO	7	C1	1579.57743
dsgdb9nsd_002774	C4H8N2O	7	C1	1450.835944
dsgdb9nsd_002775	C4H7NO2	7	C1	1381.348171
dsgdb9nsd_002776	C6H10O	7	C1	1714.61435
dsgdb9nsd_002777	C5H9NO	7	C1	1600.715791
dsgdb9nsd_002778	C5H9NO	7	C1	1586.261787
dsgdb9nsd_002779	C5H8O2	7	C1	1533.172651
dsgdb9nsd_002780	C5H9NO	7	C1	1580.806289
dsgdb9nsd_002781	C5H8O2	7	C1	1511.312373
dsgdb9nsd_002782	C5H9NO	7	C1	1598.23128
dsgdb9nsd_002783	C4H8N2O	7	C1	1448.772002
dsgdb9nsd_002784	C4H7NO2	7	C1	1395.258017
dsgdb9nsd_002785	C5H8O2	7	C1	1506.721965
dsgdb9nsd_002786	C4H7NO2	7	C1	1392.053985
dsgdb9nsd_002787	C4H7NO2	7	C1	1377.513868
dsgdb9nsd_002788	C4H6O3	7	C1	1323.447581
dsgdb9nsd_002789	C5H8O2	7	C1	1518.734128
dsgdb9nsd_002790	C4H7NO2	7	C1	1404.717145
dsgdb9nsd_002791	C4H7NO2	7	C1	1390.529175
dsgdb9nsd_002793	C4H7NO2	7	C1	1384.086516
dsgdb9nsd_002794	C4H6O3	7	C1	1313.606475
dsgdb9nsd_002808	C7H6	7	C1	1429.310215
dsgdb9nsd_002809	C6H5N	7	C1	1338.916738
dsgdb9nsd_002810	C6H5N	7	C1	1293.529653
dsgdb9nsd_002811	C5H4N2	7	C1	1201.910907
dsgdb9nsd_002812	C6H4O	7	C1	1224.294516
dsgdb9nsd_002813	C5H3NO	7	C1	1131.329881
dsgdb9nsd_002814	C5H4N2	7	C1	1246.364063
dsgdb9nsd_002815	C4H3N3	7	C1	1108.125257
dsgdb9nsd_002816	C4H2N2O	7	C1	1036.015668
dsgdb9nsd_002817	C6H6O	7	C1	1403.799921
dsgdb9nsd_002818	C5H5NO	7	C1	1312.604932
dsgdb9nsd_002819	C5H5NO	7	C1	1268.753175
dsgdb9nsd_002820	C4H4N2O	7	C1	1176.293095
dsgdb9nsd_002821	C5H4O2	7	C1	1198.479792
dsgdb9nsd_002822	C4H3NO2	7	C1	1104.537911
dsgdb9nsd_002823	C5H5NO	7	C1	1273.713424
dsgdb9nsd_002824	C4H4N2O	7	C1	1180.650101
dsgdb9nsd_002825	C5H6O2	7	C1	1375.960851
dsgdb9nsd_002826	C4H5NO2	7	C1	1246.523601
dsgdb9nsd_002827	C4H5NO2	7	CS	1241.966451
dsgdb9nsd_002828	C4H4O3	7	C1	1169.284272
