File_Name	Mol_Formula	Nonhydrogen_Atoms	Point_Group	[W1-F12 all-electron, nonrel. CCSD(T)/CBS (kcal/mol)]
dsgdb9nsd_002236	C6H8O	7	C1	1567.910058
dsgdb9nsd_002237	C7H12	7	C1	1910.837593
dsgdb9nsd_002238	C6H10O	7	C1	1706.736652
dsgdb9nsd_002239	C6H10O	7	C1	1707.726304
dsgdb9nsd_002240	C6H10O	7	C1	1704.503302
dsgdb9nsd_002241	C5H8O2	7	C1	1502.19439
dsgdb9nsd_002242	C6H10O	7	C1	1715.70894
dsgdb9nsd_002243	C5H9NO	7	C1	1578.171709
dsgdb9nsd_002244	C5H8O2	7	C1	1508.836917
dsgdb9nsd_002245	C6H10O	7	C1	1713.984675
dsgdb9nsd_002246	C5H8O2	7	C1	1509.658239
dsgdb9nsd_002247	C5H8O2	7	C1	1506.679708
dsgdb9nsd_002248	C6H8O	7	C1	1566.931338
dsgdb9nsd_002249	C5H7NO	7	C1	1444.783338
dsgdb9nsd_002250	C5H7NO	7	C1	1429.839909
dsgdb9nsd_002251	C5H6O2	7	C1	1375.988286
dsgdb9nsd_002252	C5H7NO	7	C1	1431.399301
dsgdb9nsd_002253	C5H7NO	7	C1	1431.224427
dsgdb9nsd_002254	C5H6O2	7	C1	1363.114665
dsgdb9nsd_002255	C4H6N2O	7	C1	1302.165025
dsgdb9nsd_002257	C5H6O2	7	C1	1367.600567
dsgdb9nsd_002258	C4H5NO2	7	C1	1244.621212
dsgdb9nsd_002260	C4H4O3	7	C1	1175.163923
dsgdb9nsd_002262	C5H9NO	7	C1	1560.175169
dsgdb9nsd_002263	C5H9NO	7	C1	1565.070967
dsgdb9nsd_002264	C5H8O2	7	C1	1497.456913
dsgdb9nsd_002265	C7H12	7	C1	1888.801254
dsgdb9nsd_002266	C6H10O	7	C1	1692.139093
dsgdb9nsd_002267	C6H10O	7	C1	1691.161747
dsgdb9nsd_002268	C6H10O	7	C1	1685.514789
dsgdb9nsd_002269	C5H8O2	7	C1	1487.472703
dsgdb9nsd_002270	C5H8O2	7	C1	1497.817944
dsgdb9nsd_002271	C7H10	7	C1	1735.527001
dsgdb9nsd_002272	C6H8O	7	C1	1534.288376
dsgdb9nsd_002273	C6H8O	7	C1	1532.325871
dsgdb9nsd_002274	C6H9N	7	C1	1646.524449
dsgdb9nsd_002275	C5H7NO	7	C1	1444.551336
dsgdb9nsd_002276	C5H7NO	7	C1	1442.4575
dsgdb9nsd_002277	C5H8N2	7	C1	1506.308179
dsgdb9nsd_002278	C4H7NO2	7	C1	1370.616127
dsgdb9nsd_002279	C6H10O	7	C1	1707.440523
dsgdb9nsd_002280	C5H8O2	7	C1	1506.813054
dsgdb9nsd_002281	C5H8O2	7	C1	1503.191069
dsgdb9nsd_002282	C5H9NO	7	C1	1569.39356
dsgdb9nsd_002283	C5H9NO	7	C1	1596.113109
dsgdb9nsd_002284	C4H7NO2	7	C1	1391.502749
dsgdb9nsd_002285	C5H8O2	7	C1	1521.852587
dsgdb9nsd_002286	C4H6O3	7	C1	1315.960332
dsgdb9nsd_002287	C7H10	7	C1	1739.74384
dsgdb9nsd_002289	C6H8O	7	C1	1536.224926
dsgdb9nsd_002290	C5H9NO	7	C1	1580.387683
dsgdb9nsd_002302	C7H10	7	C1	1739.201007
dsgdb9nsd_002303	C6H8O	7	C1	1541.75326
dsgdb9nsd_002304	C6H9N	7	C1	1598.773285
dsgdb9nsd_002305	C6H9N	7	C1	1606.861437
dsgdb9nsd_002306	C6H8O	7	C1	1539.048136
dsgdb9nsd_002307	C7H10	7	C1	1732.857645
dsgdb9nsd_002309	C6H9N	7	C1	1592.493597
dsgdb9nsd_002310	C5H8N2	7	C1	1502.632975
dsgdb9nsd_002311	C6H9N	7	C1	1602.900503
dsgdb9nsd_002312	C5H8N2	7	C1	1513.680455
dsgdb9nsd_002313	C6H8O	7	C1	1534.741858
dsgdb9nsd_002315	C6H9N	7	C1	1592.980299
dsgdb9nsd_002316	C5H8N2	7	C1	1503.22616
dsgdb9nsd_002317	C6H8O	7	C1	1536.102794
dsgdb9nsd_002318	C5H7NO	7	C1	1447.303919
dsgdb9nsd_002319	C6H10O	7	C1	1705.559375
dsgdb9nsd_002320	C5H9NO	7	C1	1592.900285
dsgdb9nsd_002321	C5H8O2	7	C1	1517.065882
dsgdb9nsd_002322	C5H9NO	7	C1	1566.525158
dsgdb9nsd_002323	C5H9NO	7	C1	1575.78475
dsgdb9nsd_002324	C5H8O2	7	C1	1507.475679
dsgdb9nsd_002325	C5H9NO	7	C1	1565.163274
dsgdb9nsd_002326	C5H8O2	7	C1	1508.252097
dsgdb9nsd_002327	C4H7NO2	7	C1	1395.249263
dsgdb9nsd_002328	C4H7NO2	7	C1	1372.821685
dsgdb9nsd_002329	C4H6O3	7	C1	1317.665244
dsgdb9nsd_002348	C6H10O	7	C1	1714.896761
dsgdb9nsd_002349	C5H8O2	7	C1	1512.554308
dsgdb9nsd_002350	C5H8O2	7	C1	1510.6489
dsgdb9nsd_002351	C5H9NO	7	C1	1594.623834
dsgdb9nsd_002352	C5H9NO	7	C1	1604.245124
dsgdb9nsd_002353	C4H7NO2	7	C1	1404.777192
dsgdb9nsd_002354	C4H7NO2	7	C1	1400.086351
dsgdb9nsd_002355	C4H8N2O	7	C1	1479.207449
dsgdb9nsd_002356	C4H7NO2	7	C1	1406.805234
dsgdb9nsd_002357	C4H7NO2	7	C1	1404.082401
dsgdb9nsd_002374	C5H8O2	7	C1	1521.058674
dsgdb9nsd_002375	C6H10O	7	C1	1716.095486
dsgdb9nsd_002376	C5H9NO	7	C1	1604.912135
dsgdb9nsd_002377	C5H9NO	7	C1	1586.99918
dsgdb9nsd_002378	C4H8N2O	7	C1	1473.352917
dsgdb9nsd_002379	C5H9NO	7	C1	1581.129757
dsgdb9nsd_002380	C4H8N2O	7	C1	1469.711442
dsgdb9nsd_002381	C5H8O2	7	C1	1512.902789
dsgdb9nsd_002382	C4H7NO2	7	C1	1405.730247
dsgdb9nsd_002383	C5H9NO	7	C1	1573.63206
dsgdb9nsd_002384	C4H8N2O	7	C1	1463.054564
dsgdb9nsd_002385	C4H7NO2	7	C1	1410.338947
dsgdb9nsd_002386	C4H7NO2	7	C1	1411.466926
dsgdb9nsd_002387	C7H12	7	C1	1888.984117
dsgdb9nsd_002388	C6H10O	7	CS	1692.250733
dsgdb9nsd_002389	C6H10O	7	C1	1685.894489
dsgdb9nsd_002390	C5H8O2	7	CS	1487.597151
dsgdb9nsd_002391	C5H8O2	7	C1	1482.464035
dsgdb9nsd_002392	C7H12	7	C1	1886.476363
dsgdb9nsd_002393	C6H10O	7	C1	1685.440988
dsgdb9nsd_002394	C6H10O	7	C1	1683.058755
dsgdb9nsd_002395	C5H9NO	7	C1	1553.662851
dsgdb9nsd_002396	C6H10O	7	C1	1692.488384
dsgdb9nsd_002397	C5H8O2	7	C1	1487.190236
dsgdb9nsd_002398	C5H9NO	7	C1	1545.004192
dsgdb9nsd_002399	C6H10O	7	C1	1689.133053
dsgdb9nsd_002400	C5H8O2	7	C1	1487.457373
dsgdb9nsd_002401	C5H8O2	7	C1	1485.109534
dsgdb9nsd_002402	C6H8O	7	C1	1548.620831
dsgdb9nsd_002403	C5H7NO	7	CS	1412.437778
dsgdb9nsd_002404	C5H6O2	7	CS	1337.625304
dsgdb9nsd_002405	C5H7NO	7	C1	1407.689137
dsgdb9nsd_002406	C5H6O2	7	C1	1353.440815
dsgdb9nsd_002407	C4H5NO2	7	CS	1218.159167
dsgdb9nsd_002408	C4H4O3	7	CS	1141.625636
dsgdb9nsd_002409	C7H12	7	C1	1872.617659
dsgdb9nsd_002410	C6H10O	7	C1	1679.302564
dsgdb9nsd_002411	C6H10O	7	C1	1666.91852
dsgdb9nsd_002412	C5H8O2	7	C1	1473.169703
dsgdb9nsd_002413	C5H9NO	7	C1	1531.435109
dsgdb9nsd_002414	C5H8O2	7	C1	1486.153446
dsgdb9nsd_002415	C4H7NO2	7	C1	1352.75309
dsgdb9nsd_002416	C4H6O3	7	C1	1280.031008
dsgdb9nsd_002417	C7H10	7	C1	1720.557216
dsgdb9nsd_002419	C6H8O	7	C1	1514.614365
dsgdb9nsd_002420	C6H9N	7	C1	1581.929543
dsgdb9nsd_002421	C5H8N2	7	C1	1449.515821
dsgdb9nsd_002422	C5H7NO	7	C1	1378.287675
dsgdb9nsd_002423	C6H8O	7	C1	1516.941365
dsgdb9nsd_002424	C5H7NO	7	C1	1379.49063
dsgdb9nsd_002425	C5H6O2	7	CS	1307.65963
dsgdb9nsd_002426	C6H8O	7	C1	1526.625437
dsgdb9nsd_002427	C5H6O2	7	C1	1318.357738
dsgdb9nsd_002428	C5H7NO	7	C1	1389.523647
dsgdb9nsd_002429	C7H10	7	C1	1735.236571
dsgdb9nsd_002430	C6H9N	7	C1	1610.235518
dsgdb9nsd_002431	C6H9N	7	C1	1601.979501
dsgdb9nsd_002432	C6H8O	7	C1	1528.398371
dsgdb9nsd_002433	C6H9N	7	C1	1593.49566
dsgdb9nsd_002434	C6H8O	7	C1	1531.088899
dsgdb9nsd_002435	C6H8O	7	C1	1537.664119
dsgdb9nsd_002436	C5H6O2	7	C1	1330.200675
dsgdb9nsd_002437	C5H7NO	7	C1	1395.298021
dsgdb9nsd_002438	C7H10	7	CS	1764.937016
dsgdb9nsd_002439	C5H7NO	7	CS	1445.710082
dsgdb9nsd_002440	C6H8O	7	C1	1562.998391
dsgdb9nsd_002441	C7H12	7	CS	1908.144109
dsgdb9nsd_002442	C6H10O	7	CS	1704.052286
dsgdb9nsd_002443	C6H10O	7	C1	1703.375454
dsgdb9nsd_002444	C5H8O2	7	CS	1501.949077
dsgdb9nsd_002445	C6H10O	7	CS	1708.644865
dsgdb9nsd_002446	C5H9NO	7	C1	1560.059595
dsgdb9nsd_002447	C5H8O2	7	CS	1504.665579
dsgdb9nsd_002449	C4H5NO2	7	C1	1250.182703
dsgdb9nsd_002450	C6H8O	7	CS	1584.728116
dsgdb9nsd_002451	C5H7NO	7	C1	1468.795322
dsgdb9nsd_002452	C5H6O2	7	C1	1396.088658
dsgdb9nsd_002453	C5H7NO	7	C1	1446.479277
dsgdb9nsd_002454	C5H7NO	7	CS	1454.102551
dsgdb9nsd_002455	C5H6O2	7	CS	1386.291672
dsgdb9nsd_002456	C4H6N2O	7	C1	1345.531121
dsgdb9nsd_002457	C4H5NO2	7	C1	1273.207821
dsgdb9nsd_002458	C4H4O3	7	CS	1199.741224
dsgdb9nsd_002459	C7H10	7	C1	1766.523887
dsgdb9nsd_002460	C6H9N	7	C1	1633.903469
dsgdb9nsd_002461	C6H8O	7	C1	1566.491222
dsgdb9nsd_002462	C5H7NO	7	C1	1449.658591
dsgdb9nsd_002463	C4H6N2O	7	C1	1328.278808
dsgdb9nsd_002464	C7H12	7	CS	1906.195567
dsgdb9nsd_002465	C6H10O	7	C1	1704.660964
dsgdb9nsd_002466	C6H10O	7	CS	1710.983015
dsgdb9nsd_002467	C5H8O2	7	CS	1504.170806
dsgdb9nsd_002468	C5H9NO	7	CS	1569.164977
dsgdb9nsd_002469	C6H10O	7	C1	1713.5627
dsgdb9nsd_002470	C5H9NO	7	C1	1576.999025
dsgdb9nsd_002471	C5H9NO	7	CS	1587.185036
dsgdb9nsd_002472	C5H8O2	7	C1	1513.678654
dsgdb9nsd_002473	C5H7NO	7	CS	1445.317111
dsgdb9nsd_002474	C6H8O	7	C1	1579.221074
dsgdb9nsd_002475	C5H6O2	7	C1	1372.874188
dsgdb9nsd_002476	C5H7NO	7	CS	1435.525691
dsgdb9nsd_002477	C5H7NO	7	C1	1456.638342
dsgdb9nsd_002478	C5H6O2	7	CS	1389.834936
dsgdb9nsd_002479	C7H10	7	C1	1748.45295
dsgdb9nsd_002480	C6H8O	7	C1	1543.78705
dsgdb9nsd_002481	C7H12	7	C1	1903.959907
dsgdb9nsd_002482	C6H10O	7	C1	1702.42627
dsgdb9nsd_002484	C6H10O	7	C1	1709.125825
dsgdb9nsd_002485	C5H8O2	7	C1	1508.322685
dsgdb9nsd_002486	C7H10	7	C1	1735.959475
dsgdb9nsd_002487	C6H9N	7	C1	1610.953426
dsgdb9nsd_002488	C6H8O	7	C1	1531.84459
dsgdb9nsd_002489	C6H9N	7	C1	1601.05223
dsgdb9nsd_002490	C6H8O	7	C1	1540.306342
dsgdb9nsd_002491	C5H7NO	7	C1	1406.266887
dsgdb9nsd_002492	C7H4	7	C1	1268.425665
dsgdb9nsd_002493	C6H3N	7	CS	1176.233883
dsgdb9nsd_002495	C5H3NO	7	C1	1151.810693
dsgdb9nsd_002496	C4H2N2O	7	C1	1056.48184
dsgdb9nsd_002497	C5H4O2	7	C1	1217.588159
dsgdb9nsd_002498	C3H6N4	7	C1	1276.207649
dsgdb9nsd_002499	C3H5N3O	7	C1	1207.475071
dsgdb9nsd_002500	C3H4N2O2	7	C1	1149.668526
dsgdb9nsd_002501	C3H3NO3	7	C1	1090.342109
dsgdb9nsd_002502	C4H7N3	7	C1	1397.235274
dsgdb9nsd_002503	C7H8	7	C1	1579.459176
dsgdb9nsd_002504	C6H7N	7	C1	1489.062486
dsgdb9nsd_002505	C5H6N2	7	C1	1396.30747
dsgdb9nsd_002507	C4H5N3	7	C1	1257.088765
dsgdb9nsd_002508	C6H6O	7	C1	1367.932626
dsgdb9nsd_002509	C5H5NO	7	C1	1276.063259
dsgdb9nsd_002510	C4H4N2O	7	C1	1181.431576
dsgdb9nsd_002511	C6H6O	7	C1	1383.256954
dsgdb9nsd_002512	C5H5NO	7	C1	1291.855144
dsgdb9nsd_002513	C4H8N2O	7	C1	1457.473112
dsgdb9nsd_002515	C5H7NO	7	C1	1462.83727
dsgdb9nsd_002516	C5H7NO	7	C1	1416.263063
dsgdb9nsd_002517	C4H6N2O	7	C1	1323.454973
dsgdb9nsd_002518	C5H6O2	7	C1	1342.334481
dsgdb9nsd_002520	C5H6O2	7	C1	1355.755654
dsgdb9nsd_002521	C4H5NO2	7	C1	1264.612566
dsgdb9nsd_002522	C5H8O2	7	C1	1525.619049
dsgdb9nsd_002523	C4H8N2O	7	C1	1470.96594
dsgdb9nsd_002524	C4H7NO2	7	CS	1414.009821
dsgdb9nsd_002525	C4H7NO2	7	C1	1387.347118
dsgdb9nsd_002526	C4H6O3	7	C1	1316.895961
dsgdb9nsd_002527	C4H6O3	7	C1	1327.606507
dsgdb9nsd_002528	C7H12	7	C1	1886.402173
dsgdb9nsd_002529	C6H11N	7	CS	1797.695033
dsgdb9nsd_002530	C6H10O	7	C1	1689.118651
dsgdb9nsd_002532	C5H10N2	7	C1	1659.533191
dsgdb9nsd_002533	C6H10O	7	C1	1679.066759
dsgdb9nsd_002534	C5H9NO	7	C1	1588.769177
dsgdb9nsd_002535	C4H9N3	7	C1	1532.323361
dsgdb9nsd_002536	C4H8N2O	7	C1	1462.446576
dsgdb9nsd_002537	C4H8N2O	7	C1	1460.288377
dsgdb9nsd_002538	C5H8O2	7	C1	1483.469983
dsgdb9nsd_002539	C4H7NO2	7	C1	1391.051733
dsgdb9nsd_002540	C5H8O2	7	C1	1493.458937
dsgdb9nsd_002541	C4H7NO2	7	CS	1402.309649
dsgdb9nsd_002555	C7H6	7	C1	1429.323801
dsgdb9nsd_002556	C6H5N	7	C1	1338.515853
dsgdb9nsd_002557	C6H5N	7	C1	1294.392485
dsgdb9nsd_002558	C5H4N2	7	C1	1202.428452
dsgdb9nsd_002559	C6H4O	7	C1	1223.760054
dsgdb9nsd_002560	C5H3NO	7	C1	1130.525489
dsgdb9nsd_002561	C5H4N2	7	C1	1245.597924
dsgdb9nsd_002562	C4H3N3	7	C1	1107.892401
dsgdb9nsd_002563	C4H2N2O	7	C1	1034.842495
dsgdb9nsd_002564	C6H6O	7	C1	1406.73285
dsgdb9nsd_002565	C5H5NO	7	C1	1315.389706
dsgdb9nsd_002566	C5H5NO	7	C1	1272.205908
dsgdb9nsd_002568	C5H4O2	7	C1	1198.926635
dsgdb9nsd_002569	C4H3NO2	7	C1	1104.026051
dsgdb9nsd_002570	C5H6O2	7	C1	1380.999282
dsgdb9nsd_002571	C4H5NO2	7	C1	1247.166522
dsgdb9nsd_002572	C4H4O3	7	C1	1171.876991
dsgdb9nsd_002583	C7H10	7	C1	1735.791722
dsgdb9nsd_002584	C6H9N	7	C1	1646.503251
dsgdb9nsd_002585	C6H9N	7	C1	1601.801137
dsgdb9nsd_002586	C5H8N2	7	C1	1511.433444
dsgdb9nsd_002587	C6H8O	7	C1	1533.92587
dsgdb9nsd_002589	C5H8N2	7	C1	1507.751978
dsgdb9nsd_002590	C6H8O	7	C1	1527.048045
dsgdb9nsd_002591	C5H7NO	7	C1	1436.375972
dsgdb9nsd_002592	C4H7N3	7	C1	1380.608199
dsgdb9nsd_002593	C4H6N2O	7	C1	1312.088561
dsgdb9nsd_002594	C6H8O	7	C1	1539.186991
dsgdb9nsd_002595	C5H7NO	7	C1	1448.894536
dsgdb9nsd_002596	C5H7NO	7	C1	1404.7964
dsgdb9nsd_002597	C4H6N2O	7	C1	1313.426656
dsgdb9nsd_002598	C5H6O2	7	C1	1335.838396
dsgdb9nsd_002599	C4H5NO2	7	C1	1243.354621
dsgdb9nsd_002600	C6H10O	7	C1	1711.317603
dsgdb9nsd_002601	C5H9NO	7	C1	1577.937089
dsgdb9nsd_002602	C5H8O2	7	C1	1508.917677
dsgdb9nsd_002603	C5H8O2	7	C1	1502.077899
dsgdb9nsd_002604	C5H8O2	7	C1	1515.981238
dsgdb9nsd_002605	C4H7NO2	7	C1	1381.830368
dsgdb9nsd_002606	C4H6O3	7	C1	1311.199863
dsgdb9nsd_002607	C6H3N	7	CS	1189.223763
dsgdb9nsd_002608	C7H4	7	CS	1280.608291
dsgdb9nsd_002609	C6H3N	7	CS	1186.035839
dsgdb9nsd_002610	C5H2N2	7	CS	1093.210574
dsgdb9nsd_002611	C7H8	7	C1	1581.703759
dsgdb9nsd_002612	C6H7N	7	C1	1492.081541
dsgdb9nsd_002613	C5H6N2	7	C1	1353.988462
dsgdb9nsd_002614	C6H6O	7	C1	1369.048527
dsgdb9nsd_002615	C5H5NO	7	C1	1277.40682
dsgdb9nsd_002616	C5H6N2	7	C1	1401.478456
dsgdb9nsd_002617	C4H5N3	7	CS	1260.280058
dsgdb9nsd_002618	C4H4N2O	7	C2V	1184.56539
dsgdb9nsd_002619	C6H4O	7	C1	1247.479662
dsgdb9nsd_002620	C5H3NO	7	C1	1155.645667
dsgdb9nsd_002622	C5H3NO	7	C1	1159.548826
dsgdb9nsd_002623	C5H4O2	7	C1	1221.138124
dsgdb9nsd_002626	C6H8O	7	C1	1553.533452
dsgdb9nsd_002627	C5H7NO	7	C1	1463.539616
dsgdb9nsd_002628	C5H7NO	7	C1	1417.151585
dsgdb9nsd_002629	C4H6N2O	7	C1	1324.742459
dsgdb9nsd_002630	C5H6O2	7	C1	1343.164412
dsgdb9nsd_002631	C4H5NO2	7	C1	1251.113588
dsgdb9nsd_002632	C5H7NO	7	C1	1441.252951
dsgdb9nsd_002633	C4H6N2O	7	C1	1351.33896
dsgdb9nsd_002634	C5H6O2	7	C1	1365.538207
dsgdb9nsd_002635	C4H5NO2	7	C1	1274.342446
dsgdb9nsd_002636	C4H7NO2	7	C1	1390.561905
dsgdb9nsd_002637	C5H8O2	7	C1	1525.119577
dsgdb9nsd_002638	C4H7NO2	7	C1	1412.679915
dsgdb9nsd_002639	C4H6O3	7	C1	1335.942443
dsgdb9nsd_002640	C4H7NO2	7	C1	1388.468672
dsgdb9nsd_002641	C4H6O3	7	C1	1316.755142
dsgdb9nsd_002642	C7H4	7	C1	1291.749001
dsgdb9nsd_002643	C6H3N	7	C1	1196.548838
dsgdb9nsd_002645	C7H8	7	C1	1587.469655
dsgdb9nsd_002648	C6H8O	7	C1	1557.419951
dsgdb9nsd_002649	C5H7NO	7	C1	1443.259162
dsgdb9nsd_002650	C5H7NO	7	C1	1421.76292
dsgdb9nsd_002651	C5H6O2	7	C1	1367.102381
dsgdb9nsd_002652	C5H7NO	7	C1	1409.096409
dsgdb9nsd_002653	C4H6N2O	7	C1	1318.210004
dsgdb9nsd_002654	C4H7NO2	7	C1	1383.131333
dsgdb9nsd_002655	C6H6O	7	C1	1391.609846
dsgdb9nsd_002657	C7H8	7	C1	1582.441698
dsgdb9nsd_002658	C6H7N	7	C1	1492.300309
dsgdb9nsd_002659	C6H6O	7	C1	1381.294324
dsgdb9nsd_002660	C5H5NO	7	C1	1290.816045
dsgdb9nsd_002661	C6H8O	7	C1	1556.897888
dsgdb9nsd_002662	C5H6O2	7	C1	1357.095274
dsgdb9nsd_002663	C5H7NO	7	C1	1411.820522
dsgdb9nsd_002664	C4H6N2O	7	C1	1322.045373
dsgdb9nsd_002665	C4H8N2O	7	CS	1478.888128
dsgdb9nsd_002666	C4H7NO2	7	C1	1401.960195
dsgdb9nsd_002667	C4H7NO2	7	C1	1384.531815
dsgdb9nsd_002668	C7H8	7	C1	1588.037012
dsgdb9nsd_002669	C6H7N	7	C1	1494.371298
dsgdb9nsd_002670	C6H6O	7	C1	1376.68902
dsgdb9nsd_002671	C5H5NO	7	C1	1282.119466
dsgdb9nsd_002672	C6H6O	7	C1	1390.686635
dsgdb9nsd_002673	C5H5NO	7	C1	1296.614365
dsgdb9nsd_002675	C5H6O2	7	C1	1343.860741
dsgdb9nsd_002676	C5H6O2	7	C1	1357.461344
dsgdb9nsd_002678	C6H10O	7	C1	1678.589312
dsgdb9nsd_002680	C6H10O	7	C1	1687.963174
dsgdb9nsd_002681	C5H8O2	7	C1	1477.477907
dsgdb9nsd_002682	C5H8O2	7	C1	1490.939291
dsgdb9nsd_002686	C6H10O	7	C1	1691.685241
dsgdb9nsd_002687	C7H12	7	C1	1889.187261
dsgdb9nsd_002689	C6H10O	7	C1	1682.844993
dsgdb9nsd_002692	C7H12	7	C1	1884.936605
dsgdb9nsd_002694	C5H10N2	7	C1	1658.478053
dsgdb9nsd_002695	C6H10O	7	C1	1676.892118
dsgdb9nsd_002696	C5H9NO	7	C1	1585.994499
dsgdb9nsd_002697	C6H10O	7	C1	1681.441361
dsgdb9nsd_002698	C5H9NO	7	C1	1591.894607
dsgdb9nsd_002699	C6H10O	7	C1	1677.994219
dsgdb9nsd_002700	C5H9NO	7	CS	1588.639151
dsgdb9nsd_002701	C6H10O	7	C1	1687.789994
dsgdb9nsd_002702	C5H9NO	7	C1	1598.650676
dsgdb9nsd_002703	C4H8N2O	7	C1	1462.57435
dsgdb9nsd_002704	C5H8O2	7	C1	1481.308784
dsgdb9nsd_002705	C4H7NO2	7	C1	1389.76035
dsgdb9nsd_002732	C5H5NO	7	C1	1280.517554
dsgdb9nsd_002733	C4H4N2O	7	C1	1188.418988
dsgdb9nsd_002734	C6H6O	7	C1	1410.830406
dsgdb9nsd_002735	C5H5NO	7	C1	1319.605453
dsgdb9nsd_002736	C5H5NO	7	C1	1273.990589
dsgdb9nsd_002737	C4H4N2O	7	C1	1181.896554
dsgdb9nsd_002738	C5H4O2	7	C1	1203.462386
dsgdb9nsd_002739	C4H3NO2	7	C1	1109.947896
dsgdb9nsd_002740	C5H5NO	7	C1	1296.238668
dsgdb9nsd_002741	C4H4N2O	7	C1	1204.6629
dsgdb9nsd_002742	C5H4O2	7	C1	1227.433733
dsgdb9nsd_002743	C4H3NO2	7	C1	1134.413519
dsgdb9nsd_002744	C4H6N2O	7	C1	1333.760028
dsgdb9nsd_002745	C4H5NO2	7	C1	1254.407718
dsgdb9nsd_002746	C4H6N2O	7	C1	1333.066787
dsgdb9nsd_002747	C4H5NO2	7	C1	1269.783401
dsgdb9nsd_002748	C4H4O3	7	C1	1200.649927
dsgdb9nsd_002749	C4H5NO2	7	C1	1275.210034
dsgdb9nsd_002750	C7H10	7	C1	1737.258865
dsgdb9nsd_002751	C6H9N	7	C1	1648.196077
dsgdb9nsd_002752	C5H8N2	7	C1	1513.014712
dsgdb9nsd_002753	C6H8O	7	C1	1533.404146
dsgdb9nsd_002754	C5H7NO	7	C1	1442.392872
dsgdb9nsd_002755	C6H8O	7	C1	1536.521249
dsgdb9nsd_002756	C5H7NO	7	C1	1446.176937
dsgdb9nsd_002757	C5H8N2	7	C1	1508.331596
dsgdb9nsd_002758	C4H7N3	7	C1	1385.599435
dsgdb9nsd_002759	C4H6N2O	7	C1	1315.640697
dsgdb9nsd_002760	C6H8O	7	C1	1543.881101
dsgdb9nsd_002761	C5H7NO	7	C1	1453.787284
dsgdb9nsd_002762	C4H6N2O	7	C1	1315.753919
dsgdb9nsd_002763	C5H6O2	7	C1	1338.574607
dsgdb9nsd_002764	C4H5NO2	7	C1	1244.570471
dsgdb9nsd_002765	C6H10O	7	C1	1708.407716
dsgdb9nsd_002766	C5H9NO	7	C1	1592.400625
dsgdb9nsd_002767	C5H8O2	7	C1	1504.54553
dsgdb9nsd_002768	C5H8O2	7	C1	1507.749901
dsgdb9nsd_002769	C5H9NO	7	C1	1571.780543
dsgdb9nsd_002770	C5H8O2	7	C1	1513.127381
dsgdb9nsd_002771	C4H7NO2	7	C1	1378.999315
dsgdb9nsd_002772	C4H6O3	7	C1	1310.469021
dsgdb9nsd_002773	C5H9NO	7	C1	1580.917521
dsgdb9nsd_002774	C4H8N2O	7	C1	1452.245022
dsgdb9nsd_002775	C4H7NO2	7	C1	1382.758166
dsgdb9nsd_002776	C6H10O	7	C1	1715.889568
dsgdb9nsd_002777	C5H9NO	7	C1	1602.100654
dsgdb9nsd_002778	C5H9NO	7	C1	1587.585939
dsgdb9nsd_002779	C5H8O2	7	C1	1534.476917
dsgdb9nsd_002780	C5H9NO	7	C1	1582.136458
dsgdb9nsd_002781	C5H8O2	7	C1	1512.61753
dsgdb9nsd_002782	C5H9NO	7	C1	1599.617756
dsgdb9nsd_002783	C4H8N2O	7	C1	1450.170489
dsgdb9nsd_002784	C4H7NO2	7	C1	1396.637076
dsgdb9nsd_002785	C5H8O2	7	C1	1508.061302
dsgdb9nsd_002786	C4H7NO2	7	C1	1393.503582
dsgdb9nsd_002787	C4H7NO2	7	C1	1378.901706
dsgdb9nsd_002788	C4H6O3	7	C1	1324.81424
dsgdb9nsd_002789	C5H8O2	7	C1	1520.083801
dsgdb9nsd_002790	C4H7NO2	7	C1	1406.175459
dsgdb9nsd_002791	C4H7NO2	7	C1	1391.929123
dsgdb9nsd_002793	C4H7NO2	7	C1	1385.485805
dsgdb9nsd_002794	C4H6O3	7	C1	1314.982164
dsgdb9nsd_002808	C7H6	7	C1	1430.446265
dsgdb9nsd_002809	C6H5N	7	C1	1340.00108
dsgdb9nsd_002810	C6H5N	7	C1	1294.675567
dsgdb9nsd_002811	C5H4N2	7	C1	1203.004731
dsgdb9nsd_002812	C6H4O	7	C1	1225.394427
dsgdb9nsd_002813	C5H3NO	7	C1	1132.373222
dsgdb9nsd_002814	C5H4N2	7	C1	1247.392739
dsgdb9nsd_002815	C4H3N3	7	C1	1109.16371
dsgdb9nsd_002816	C4H2N2O	7	C1	1036.99831
dsgdb9nsd_002817	C6H6O	7	C1	1404.990777
dsgdb9nsd_002818	C5H5NO	7	C1	1313.740304
dsgdb9nsd_002819	C5H5NO	7	C1	1269.955979
dsgdb9nsd_002820	C4H4N2O	7	C1	1177.439957
dsgdb9nsd_002821	C5H4O2	7	C1	1199.63274
dsgdb9nsd_002822	C4H3NO2	7	C1	1105.629734
dsgdb9nsd_002823	C5H5NO	7	C1	1274.956269
dsgdb9nsd_002824	C4H4N2O	7	C1	1181.834048
dsgdb9nsd_002825	C5H6O2	7	C1	1377.201186
dsgdb9nsd_002826	C4H5NO2	7	C1	1247.82429
dsgdb9nsd_002827	C4H5NO2	7	CS	1243.223196
dsgdb9nsd_002828	C4H4O3	7	C1	1170.49145
